1 3.20513 0
2 3.17631 0.020381
3 3.12155 0.0467243
4 3.13662 0.0373935
5 3.11483 0.0357023
6 3.10294 0.0316706
7 3.13136 0.0378058
8 3.1171 0.0356699
9 3.12623 0.0328544
10 3.1347 0.0306434
11 3.14434 0.0293347
12 3.15799 0.0298972
13 3.16669 0.0288341
14 3.16901 0.0268683
15 3.16315 0.02571
16 3.1766 0.0273972
17 3.17129 0.0262941
18 3.17549 0.0251653
19 3.17767 0.0239351
20 3.17531 0.0228538
21 3.17345 0.0218412
22 3.16334 0.0230687
23 3.15543 0.0233847
24 3.1551 0.0224127
25 3.15084 0.0219159
26 3.14753 0.0213214
27 3.15099 0.0208093
28 3.15705 0.0209301
29 3.15931 0.0203309
30 3.15911 0.0196543
31 3.15572 0.01931
32 3.15727 0.0187681
33 3.15612 0.0182344
34 3.15343 0.0178948
35 3.14895 0.017936
36 3.15167 0.0176423
37 3.15248 0.0171843
38 3.14602 0.0179054
39 3.14436 0.0175238
40 3.14415 0.0170869
41 3.14451 0.0166739
42 3.14431 0.0162781
43 3.146 0.0159868
44 3.14331 0.015848
45 3.14133 0.0156194
46 3.14297 0.015366
47 3.1448 0.0151471
48 3.14225 0.0150445
49 3.14236 0.0147378
50 3.14212 0.014445
51 3.14405 0.0142906
52 3.14721 0.0143599
53 3.14658 0.0141027
54 3.14527 0.0139027
55 3.15071 0.0146784
56 3.14908 0.0145065
57 3.14935 0.0142546
58 3.14962 0.0140112
59 3.15026 0.0137885
60 3.15227 0.0137048
61 3.1504 0.0136072
62 3.15235 0.0135261
63 3.15096 0.0133826
64 3.15055 0.0131796
65 3.14948 0.0130202
66 3.14853 0.012858
67 3.1468 0.0127813
68 3.14698 0.0125946
69 3.14878 0.0125397
70 3.1507 0.012507
71 3.15163 0.0123655
72 3.15157 0.0121939
73 3.15271 0.01208
74 3.15138 0.01199
75 3.1503 0.0118789
76 3.15125 0.0117609
77 3.15157 0.0116126
78 3.15256 0.0115058
79 3.15214 0.0113678
80 3.15007 0.0114131
81 3.15157 0.0113694
82 3.15179 0.0112331
83 3.15088 0.0111352
84 3.14979 0.0110557
85 3.14699 0.0112746
86 3.14693 0.0111436
87 3.14655 0.011022
88 3.14605 0.010908
89 3.14403 0.0109712
90 3.1449 0.0108842
91 3.14475 0.0107657
92 3.14553 0.0106772
93 3.14393 0.0106819
94 3.14355 0.0105749
95 3.14365 0.0104641
96 3.14442 0.0103829
97 3.14279 0.0104029
98 3.14151 0.0103754
99 3.14084 0.0102919
100 3.14119 0.010195
